@relation '1 train'

@attribute station numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute temperature numeric
@attribute energy numeric

@data
1,2006,7,29,14,91,31478
1,2006,7,29,15,91,32422
1,2006,7,29,16,91,33053
1,2006,7,29,17,91,33063
1,2006,7,29,18,90,32613
1,2006,7,29,19,88,32002
1,2006,7,29,20,85,30600
1,2006,7,29,21,82,28474
1,2006,7,29,22,82,27128
1,2006,7,29,23,82,24365
1,2006,7,29,24,82,21062
1,2006,7,30,1,81,18460
1,2006,7,30,2,80,16409
1,2006,7,30,3,80,15196
1,2006,7,30,4,78,14193
1,2006,7,30,5,78,13915
1,2006,7,30,6,78,13735
1,2006,7,30,7,78,14242
1,2006,7,30,8,81,16384
1,2006,7,30,9,82,19892
1,2006,7,30,10,85,23189
1,2006,7,30,11,88,25798
1,2006,7,30,12,89,28654
1,2006,7,30,13,89,30984
1,2006,7,30,14,88,32655
1,2006,7,30,15,88,33810
1,2006,7,30,16,90,34972
1,2006,7,30,17,89,35842
1,2006,7,30,18,89,36433
1,2006,7,30,19,88,35476
1,2006,7,30,20,83,33831
1,2006,7,30,21,82,32292
1,2006,7,30,22,80,30600
1,2006,7,30,23,80,27431
1,2006,7,30,24,78,23588
1,2006,7,31,10,89,23534
1,2006,7,31,11,91,27111
1,2006,7,31,12,91,29614
1,2006,7,31,13,93,32217
1,2006,7,31,14,93,34030
1,2006,7,31,15,93,35185
1,2006,7,31,16,93,36338
1,2006,7,31,17,91,37388
1,2006,7,31,18,91,38192
1,2006,7,31,19,89,38071
1,2006,7,31,20,85,36306
1,2006,7,31,21,83,34776
1,2006,7,31,22,82,33250
1,2006,7,31,23,82,29001
1,2006,7,31,24,81,24896
1,2006,8,1,1,80,21812
1,2006,8,1,2,80,19962
1,2006,8,1,3,79,18457
1,2006,8,1,4,78,17353
1,2006,8,1,5,76,16868
1,2006,8,1,6,76,17614
1,2006,8,1,7,78,19022
1,2006,8,1,8,82,19808
1,2006,8,1,9,87,21822
1,2006,8,1,10,90,24116
1,2006,8,1,11,92,20069
1,2006,8,1,12,94,18344
1,2006,8,1,13,94,16999
1,2006,8,1,14,94,16020
1,2006,8,1,15,94,15838
1,2006,8,1,16,95,16326
1,2006,8,1,17,95,17548
1,2006,8,1,18,93,18309
1,2006,8,1,19,91,19042
1,2006,8,1,20,88,37027
1,2006,8,1,21,85,15174
1,2006,8,1,22,85,13783
1,2006,8,1,23,83,12948
1,2006,8,1,24,83,12462
1,2006,8,2,11,93,17947
1,2006,8,2,12,94,16639
1,2006,8,2,13,96,15597
1,2006,8,2,14,96,14983
1,2006,8,2,15,98,14996
1,2006,8,2,16,98,15817
1,2006,8,2,17,98,17154
1,2006,8,2,18,96,17844
1,2006,8,2,19,92,18766
1,2006,8,2,21,87,16318
1,2006,8,2,22,84,14492
1,2006,8,2,23,84,13773
1,2006,8,2,24,83,13130
1,2006,8,3,11,93,15771
1,2006,8,3,12,95,14383
1,2006,8,3,13,97,13750
1,2006,8,3,14,98,13398
1,2006,8,3,15,98,13700
1,2006,8,3,16,98,14707
1,2006,8,3,17,98,17227
1,2006,8,3,18,98,17948
1,2006,8,3,19,94,17308
1,2006,8,9,1,71,19438
1,2006,8,9,2,69,17711
1,2006,8,9,3,73,16859
1,2006,8,9,4,72,15798
1,2006,8,9,5,69,15934
1,2006,8,9,6,68,16634
1,2006,8,9,7,70,17543
1,2006,8,9,8,74,18196
1,2006,8,9,9,79,19076
1,2006,8,9,10,82,20417
1,2006,8,9,11,85,22131
1,2006,8,9,12,87,24329
1,2006,8,9,13,87,25384
1,2006,8,9,14,83,26212
1,2006,8,9,15,83,26929
1,2006,8,9,16,83,27766
1,2006,8,9,17,82,29103
1,2006,8,9,18,82,31077
1,2006,8,9,19,80,31189
1,2006,8,9,20,76,29130
1,2006,8,9,21,74,28633
1,2006,8,9,22,72,27383
1,2006,8,9,23,72,24373
1,2006,8,9,24,70,21179
1,2006,8,10,1,69,18257
1,2006,8,10,2,69,17053
1,2006,8,10,3,71,15794
1,2006,8,10,4,69,15045
1,2006,8,10,5,70,15055
1,2006,8,10,6,70,16095
1,2006,8,10,7,69,17783
1,2006,8,10,8,78,18706
1,2006,8,10,9,81,19166
1,2006,8,10,10,80,21083
1,2006,8,10,11,78,24246
1,2006,8,10,12,78,26642
1,2006,8,10,13,76,28370
1,2006,8,10,14,75,30517
1,2006,8,10,15,76,31585
1,2006,8,10,16,75,32945
1,2006,8,10,17,75,34362
1,2006,8,10,18,74,34846
1,2006,8,10,19,74,34528
1,2006,8,10,20,75,33331
1,2006,8,10,21,75,32105
1,2006,8,10,22,74,30372
1,2006,8,10,23,74,26531
1,2006,8,10,24,74,22986
1,2006,8,11,10,75,19955
1,2006,8,11,11,78,20289
1,2006,8,11,12,80,20404
1,2006,8,11,13,79,20629
1,2006,8,11,14,81,20610
1,2006,8,11,15,80,20476
1,2006,8,11,16,80,20992
1,2006,8,11,17,78,21430
1,2006,8,11,18,77,22064
1,2006,8,11,19,74,21824
1,2006,8,11,20,71,21808
1,2006,8,11,21,67,22196
1,2006,8,11,22,67,21695
1,2006,8,11,23,67,19488
1,2006,8,11,24,66,17070
1,2006,8,12,5,66,12375
1,2006,8,12,6,66,12432
1,2006,8,12,7,67,13287
1,2006,8,12,8,68,14644
1,2006,8,12,9,74,17305
1,2006,8,12,10,79,19319
1,2006,8,12,11,80,20299
1,2006,8,12,12,81,20554
1,2006,8,12,13,81,20794
1,2006,8,12,14,81,21144
1,2006,8,12,15,81,21292
1,2006,8,12,16,81,22253
1,2006,8,12,17,80,22904
1,2006,8,12,18,80,23652
1,2006,8,12,19,78,23376
1,2006,8,12,20,71,22449
1,2006,8,12,21,68,21914
1,2006,8,12,22,65,21228
1,2006,8,12,23,65,18683
1,2006,8,12,24,63,16021
1,2006,8,13,1,61,13770
1,2006,8,13,2,61,12318
1,2006,8,13,3,59,11498
1,2006,8,13,4,59,11058
1,2006,8,13,5,59,10846
1,2006,8,13,6,59,10945
1,2006,8,13,7,59,11389
1,2006,8,13,8,70,13076
1,2006,8,13,9,75,16052
1,2006,8,13,10,78,18663
1,2006,8,13,11,80,19983
1,2006,8,13,12,81,21278
1,2006,8,13,13,81,22789
1,2006,8,13,14,82,24408
1,2006,8,13,15,82,25558
1,2006,8,13,16,82,26569
1,2006,8,13,17,82,27543
1,2006,8,13,18,81,28209
1,2006,8,13,19,80,27552
1,2006,8,13,20,74,25848
1,2006,8,13,21,70,24429
1,2006,8,13,22,66,23460
1,2006,8,13,23,65,20573
1,2006,8,13,24,65,17142
1,2006,8,14,1,64,14914
1,2006,8,14,2,64,13545
1,2006,8,14,3,62,12662
1,2006,8,14,4,63,11986
1,2006,8,14,5,64,12099
1,2006,8,14,6,65,13125
1,2006,8,14,7,66,14648
1,2006,8,14,8,73,15505
1,2006,8,14,9,77,16441
1,2006,8,14,10,81,17686
1,2006,8,14,11,84,19791
1,2006,8,14,12,85,22432
1,2006,8,14,13,87,24955
1,2006,8,14,14,87,26914
1,2006,8,14,15,88,27901
1,2006,8,14,16,85,28778
1,2006,8,14,17,85,29177
1,2006,8,14,18,83,30036
1,2006,8,14,19,82,30026
1,2006,8,14,20,80,28666
1,2006,8,14,21,79,28053
1,2006,8,14,22,78,26676
1,2006,8,14,23,77,23163
1,2006,8,14,24,76,19671
1,2006,8,15,1,75,17349
1,2006,8,15,2,75,15877
1,2006,8,15,3,75,14811
1,2006,8,15,4,74,14217
1,2006,8,15,5,74,14183
1,2006,8,15,6,74,15044
1,2006,8,15,7,74,16654
1,2006,8,15,8,78,17491
1,2006,8,15,9,81,18889
1,2006,8,15,10,84,20761
1,2006,8,15,11,88,23345
1,2006,8,15,12,90,24665
1,2006,8,15,13,91,25646
1,2006,8,15,14,92,26537
1,2006,8,15,15,91,27502
1,2006,8,15,16,87,29301
1,2006,8,15,17,89,30053
1,2006,8,15,18,84,29661
1,2006,8,15,19,81,28790
1,2006,8,15,20,79,27567
1,2006,8,15,21,79,27287
1,2006,8,15,22,77,26366
1,2006,8,15,23,76,23263
1,2006,8,15,24,76,20151
1,2006,8,16,1,75,17352
1,2006,8,16,2,75,16151
1,2006,8,16,3,75,15514
1,2006,8,16,4,74,14799
1,2006,8,16,5,74,14719
1,2006,8,16,6,73,15192
1,2006,8,16,7,73,16363
1,2006,8,16,8,75,17297
1,2006,8,16,9,76,18813
1,2006,8,16,10,80,20518
1,2006,8,16,11,81,22081
1,2006,8,16,12,83,23923
1,2006,8,16,13,84,25565
1,2006,8,16,14,83,27253
1,2006,8,16,15,83,28528
1,2006,8,16,16,84,30188
1,2006,8,16,17,82,31313
1,2006,8,16,18,81,32130
1,2006,8,16,19,78,31502
1,2006,8,16,20,74,29240
1,2006,8,16,21,73,27548
1,2006,8,16,22,73,25418
1,2006,8,16,23,71,21773
1,2006,8,16,24,70,18268
1,2006,8,17,1,70,15733
1,2006,8,17,2,68,14181
1,2006,8,17,3,67,13157
1,2006,8,17,4,70,12443
1,2006,8,17,5,71,12494
1,2006,8,17,6,71,13400
1,2006,8,17,7,73,14900
1,2006,8,17,8,74,15615
1,2006,8,17,9,77,16389
1,2006,8,17,10,80,17956
1,2006,8,17,11,81,19862
1,2006,8,17,12,83,21873
1,2006,8,17,13,83,23813
1,2006,8,17,14,83,25061
1,2006,8,17,15,81,26515
1,2006,8,17,16,82,28139
1,2006,8,17,17,81,29102
1,2006,8,17,18,80,29736
1,2006,8,17,19,78,29433
1,2006,8,17,20,76,27492
1,2006,8,17,21,74,26578
1,2006,8,17,22,74,25228
1,2006,8,17,23,74,21729
1,2006,8,17,24,73,18306
1,2006,8,18,1,73,15734
1,2006,8,18,2,74,14165
1,2006,8,18,3,74,13103
1,2006,8,18,4,74,12462
1,2006,8,18,5,74,12474
1,2006,8,18,6,74,13439
1,2006,8,18,7,75,14651
1,2006,8,18,8,77,15236
1,2006,8,18,9,79,16350
1,2006,8,18,10,81,17729
1,2006,8,18,11,81,19766
1,2006,8,18,12,83,21544
1,2006,8,18,13,85,23518
1,2006,8,18,14,86,25455
1,2006,8,18,15,87,27216
1,2006,8,18,16,82,28818
1,2006,8,18,17,81,30316
1,2006,8,18,18,81,31491
1,2006,8,18,19,79,31101
1,2006,8,18,20,77,29023
1,2006,8,18,21,76,27797
1,2006,8,18,22,74,26081
1,2006,8,18,23,74,22670
1,2006,8,18,24,74,19551
1,2006,8,19,1,73,16856
1,2006,8,19,2,71,14936
1,2006,8,19,3,71,13852
1,2006,8,19,4,71,13297
1,2006,8,19,5,71,12968
1,2006,8,19,6,71,13119
1,2006,8,19,7,71,13990
1,2006,8,19,8,75,15678
1,2006,8,19,9,79,17933
1,2006,8,19,10,82,19965
1,2006,8,19,11,85,22693
1,2006,8,19,12,87,25132
1,2006,8,19,13,86,27552
1,2006,8,19,14,89,29235
1,2006,8,19,15,85,30765
1,2006,8,19,16,88,31989
1,2006,8,19,17,85,32738
1,2006,8,19,18,84,32821
1,2006,8,19,19,81,32213
1,2006,8,19,20,79,30258
1,2006,8,19,21,79,29439
1,2006,8,19,22,79,27307
1,2006,8,19,23,78,23672
1,2006,8,19,24,78,20310
1,2006,8,20,1,78,17531
1,2006,8,20,2,78,15569
1,2006,8,20,3,78,14461
1,2006,8,20,4,78,13917
1,2006,8,20,5,78,13547
1,2006,8,20,6,78,13418
1,2006,8,20,7,78,14112
1,2006,8,20,8,80,15918
1,2006,8,20,9,82,19277
1,2006,8,20,10,84,22271
1,2006,8,20,11,85,24364
1,2006,8,20,12,85,26375
1,2006,8,20,13,89,28685
1,2006,8,20,14,90,29809
1,2006,8,20,15,90,30707
1,2006,8,20,16,92,31471
1,2006,8,20,17,91,32075
1,2006,8,20,18,91,32095
1,2006,8,20,19,88,30349
1,2006,8,20,20,83,28760
1,2006,8,20,21,82,27512
1,2006,8,20,22,81,25951
1,2006,8,20,23,81,22951
1,2006,8,20,24,81,20135
1,2006,8,21,10,79,20267
1,2006,8,21,11,79,22282
1,2006,8,21,12,81,24504
1,2006,8,21,13,81,26032
1,2006,8,21,14,82,27841
1,2006,8,21,15,82,29106
1,2006,8,21,16,83,30425
1,2006,8,21,17,82,31578
1,2006,8,21,18,82,32044
1,2006,8,21,19,81,31308
1,2006,8,21,20,75,29416
1,2006,8,21,21,72,28253
1,2006,8,21,22,69,26049
1,2006,8,21,23,68,22063
1,2006,8,21,24,68,18740
1,2006,8,22,5,67,13129
1,2006,8,22,6,66,14264
1,2006,8,22,7,66,15835
1,2006,8,22,8,74,16542
1,2006,8,22,9,82,16878
1,2006,8,22,10,83,18380
1,2006,8,22,11,83,20720
1,2006,8,22,12,87,23137
1,2006,8,22,13,85,25521
1,2006,8,22,14,87,27805
1,2006,8,22,15,87,29063
1,2006,8,22,16,86,30809
1,2006,8,22,17,86,31963
1,2006,8,22,18,83,32384
1,2006,8,22,19,81,32006
1,2006,8,22,20,76,30673
1,2006,8,22,21,74,29276
1,2006,8,22,22,73,27189
1,2006,8,22,23,72,23337
1,2006,8,22,24,71,19911
1,2006,8,23,1,68,17428
1,2006,8,23,2,68,15829
1,2006,8,23,3,68,14938
1,2006,8,23,4,68,14148
1,2006,8,23,5,68,13912
1,2006,8,23,6,68,14680
1,2006,8,23,7,68,16075
1,2006,8,23,8,74,17021
1,2006,8,23,9,81,17955
1,2006,8,23,10,83,19876
1,2006,8,23,11,87,22006
1,2006,8,23,12,87,24249
1,2006,8,23,13,89,26344
1,2006,8,23,14,89,28263
1,2006,8,23,15,89,29652
1,2006,8,23,16,85,31339
1,2006,8,23,17,85,32366
1,2006,8,23,18,85,32466
1,2006,8,23,19,82,32275
1,2006,8,23,20,80,29858
1,2006,8,23,21,74,28511
1,2006,8,23,22,72,26231
1,2006,8,23,23,71,22356
1,2006,8,23,24,69,19077
1,2006,8,24,1,67,16425
1,2006,8,24,2,67,14962
1,2006,8,24,3,67,13874
1,2006,8,24,4,68,13200
1,2006,8,24,5,67,13244
1,2006,8,24,6,67,14247
1,2006,8,24,7,67,15717
1,2006,8,24,8,75,16320
1,2006,8,24,9,78,17167
1,2006,8,24,10,83,18628
1,2006,8,24,11,87,20937
1,2006,8,24,12,86,23485
1,2006,8,24,13,89,26004
1,2006,8,24,14,90,28340
1,2006,8,24,15,90,29943
1,2006,8,24,16,90,31156
1,2006,8,24,17,88,32362
1,2006,8,24,18,84,32972
1,2006,8,24,19,82,32042
1,2006,8,24,20,79,30207
1,2006,8,24,21,79,29665
1,2006,8,24,22,77,27207
1,2006,8,24,23,73,23243
1,2006,8,24,24,73,19896
1,2006,8,25,1,73,17524
1,2006,8,25,2,71,15942
1,2006,8,25,3,71,14729
1,2006,8,25,4,70,13834
1,2006,8,25,5,68,13796
1,2006,8,25,6,67,14430
1,2006,8,25,7,71,15833
1,2006,8,25,8,75,16652
1,2006,8,25,9,80,17705
1,2006,8,25,10,84,19682
1,2006,8,25,11,87,22366
1,2006,8,25,12,90,24824
1,2006,8,25,13,91,27746
1,2006,8,25,14,93,30156
1,2006,8,25,15,93,31542
1,2006,8,25,16,91,33035
1,2006,8,25,17,92,33967
1,2006,8,25,18,89,34057
1,2006,8,25,19,85,33063
1,2006,8,25,20,82,30609
1,2006,8,25,21,81,29464
1,2006,8,25,22,79,27188
1,2006,8,25,23,79,23444
1,2006,8,25,24,79,20100
1,2006,8,26,1,77,17524
1,2006,8,26,2,74,15783
1,2006,8,26,3,75,14425
1,2006,8,26,4,75,13235
1,2006,8,26,5,74,12940
1,2006,8,26,6,73,12838
1,2006,8,26,7,73,13430
1,2006,8,26,8,78,14846
1,2006,8,26,9,81,17576
1,2006,8,26,10,87,20348
1,2006,8,26,11,89,22875
1,2006,8,26,12,91,25618
1,2006,8,26,13,92,28654
1,2006,8,26,14,93,31140
1,2006,8,26,15,92,32962
1,2006,8,26,16,92,34506
1,2006,8,26,17,90,35887
1,2006,8,26,18,86,35602
1,2006,8,26,19,85,34417
1,2006,8,26,20,82,32014
1,2006,8,26,21,80,30076
1,2006,8,26,22,79,27303
1,2006,8,26,23,78,23678
1,2006,8,26,24,78,20633
1,2006,8,27,1,78,17856
1,2006,8,27,2,78,16004
1,2006,8,27,3,75,14579
1,2006,8,27,4,75,13589
1,2006,8,27,5,73,13138
1,2006,8,27,6,71,12808
1,2006,8,27,7,73,13180
1,2006,8,27,8,78,14868
1,2006,8,27,9,82,18469
1,2006,8,27,10,85,21567
1,2006,8,27,11,86,24173
1,2006,8,27,12,89,26672
1,2006,8,27,13,90,29346
1,2006,8,27,14,89,31217
1,2006,8,27,15,90,32526
1,2006,8,27,16,89,33428
1,2006,8,27,17,85,33967
1,2006,8,27,18,85,33561
1,2006,8,27,19,83,32646
1,2006,8,27,20,81,31099
1,2006,8,27,21,81,30313
1,2006,8,27,22,80,27047
1,2006,8,27,23,80,23612
1,2006,8,27,24,80,20028
1,2006,8,28,1,80,17409
1,2006,8,28,2,80,15934
1,2006,8,28,3,80,15009
1,2006,8,28,4,78,14351
1,2006,8,28,5,78,14290
1,2006,8,28,6,78,15622
1,2006,8,28,7,78,18334
1,2006,8,28,8,80,18489
1,2006,8,28,9,82,19034
1,2006,8,28,10,87,21065
1,2006,8,28,11,89,24215
1,2006,8,28,12,91,27371
1,2006,8,28,13,92,30247
1,2006,8,28,14,92,32201
1,2006,8,28,15,94,33922
1,2006,8,28,16,92,35013
1,2006,8,28,17,92,36106
1,2006,8,28,18,89,36734
1,2006,8,28,19,86,35844
1,2006,8,28,20,84,34303
1,2006,8,28,21,83,34183
1,2006,8,28,22,83,31219
1,2006,8,28,23,82,27189
1,2006,8,28,24,81,23228
1,2006,8,29,1,80,20416
1,2006,8,29,2,80,18443
1,2006,8,29,3,78,17216
1,2006,8,29,4,78,16087
1,2006,8,29,5,79,15549
1,2006,8,29,6,77,16661
1,2006,8,29,7,77,19166
1,2006,8,29,8,81,19646
1,2006,8,29,9,84,20138
1,2006,8,29,10,88,21576
1,2006,8,29,11,91,24420
1,2006,8,29,12,93,27555
1,2006,8,29,13,95,30223
1,2006,8,29,14,94,32711
1,2006,8,29,15,96,33163
1,2006,8,29,16,97,32849
1,2006,8,29,17,96,34547
1,2006,8,29,18,95,34895
1,2006,8,29,19,92,34759
1,2006,8,29,20,87,33547
1,2006,8,29,21,87,32828
1,2006,8,29,22,83,30158
1,2006,8,29,23,79,25837
1,2006,8,29,24,78,22450
1,2006,8,30,1,77,19554
1,2006,8,30,2,77,17808
1,2006,8,30,3,78,16658
1,2006,8,30,4,78,15848
1,2006,8,30,5,78,15704
1,2006,8,30,6,80,16639
1,2006,8,30,7,79,19254
1,2006,8,30,8,80,19530
1,2006,8,30,9,81,18837
1,2006,8,30,10,80,19466
1,2006,8,30,11,83,20463
1,2006,8,30,12,82,20597
1,2006,8,30,13,81,21156
1,2006,8,30,14,81,22801
1,2006,8,30,15,81,24114
1,2006,8,30,16,80,26302
1,2006,8,30,17,78,28669
1,2006,8,30,18,76,29176
1,2006,8,30,19,75,28407
1,2006,8,30,20,74,27382
1,2006,8,30,21,74,25277
1,2006,8,30,22,74,22803
1,2006,8,30,23,73,20393
1,2006,8,30,24,73,17883
1,2006,8,31,10,73,17552
1,2006,8,31,11,74,17738
1,2006,8,31,12,76,17448
1,2006,8,31,13,73,17114
1,2006,8,31,14,74,16866
1,2006,8,31,15,73,16438
1,2006,8,31,16,72,16571
1,2006,8,31,17,72,17421
1,2006,8,31,18,72,18441
1,2006,8,31,19,72,19005
1,2006,8,31,20,71,19421
1,2006,8,31,21,71,19910
1,2006,8,31,22,71,18741
1,2006,8,31,23,71,16642
1,2006,8,31,24,72,14575
1,2006,9,1,1,72,12952
1,2006,9,1,2,71,12024
1,2006,9,1,3,71,11543
1,2006,9,1,4,71,10950
1,2006,9,1,5,71,11319
1,2006,9,1,6,71,12300
1,2006,9,1,7,71,15000
1,2006,9,1,8,71,15524
1,2006,9,1,9,71,14965
1,2006,9,1,10,71,15369
1,2006,9,1,11,71,13345
1,2006,9,1,12,71,12424
1,2006,9,1,13,71,11655
1,2006,9,1,14,70,11192
1,2006,9,1,15,71,11327
1,2006,9,1,16,69,12408
1,2006,9,1,17,71,14396
1,2006,9,1,18,70,15373
1,2006,9,1,19,70,15537
1,2006,9,1,20,70,16705
1,2006,9,1,21,70,12277
1,2006,9,1,22,70,11432
1,2006,9,1,23,70,10913
1,2006,9,1,24,69,10704
1,2006,9,2,1,69,11486
1,2006,9,2,2,67,10667
1,2006,9,2,3,67,10117
1,2006,9,2,4,65,9880
1,2006,9,2,5,66,9867
1,2006,9,2,6,65,10183
1,2006,9,2,7,65,11139
1,2006,9,2,8,66,12841
1,2006,9,2,9,65,14902
1,2006,9,2,10,66,15984
1,2006,9,2,11,66,11253
1,2006,9,2,12,66,10876
1,2006,9,2,13,68,10591
1,2006,9,2,14,69,10428
1,2006,9,2,15,70,10985
1,2006,9,2,16,73,12517
1,2006,9,2,17,76,15585
1,2006,9,2,18,76,16123
1,2006,9,2,19,74,14749
1,2006,9,2,20,68,21534
1,2006,9,2,21,66,11329
1,2006,9,2,22,66,10818
1,2006,9,2,23,66,10519
1,2006,9,2,24,66,10256
1,2006,9,3,1,64,13509
1,2006,9,3,2,65,12165
1,2006,9,3,3,65,11340
1,2006,9,3,4,65,10881
1,2006,9,3,5,65,10698
1,2006,9,3,6,68,10897
1,2006,9,3,7,68,11611
1,2006,9,3,8,72,13498
1,2006,9,3,9,75,16378
1,2006,9,3,10,79,18439
1,2006,9,3,11,80,19536
1,2006,9,3,12,81,20918
1,2006,9,3,13,81,22122
1,2006,9,3,14,81,23508
1,2006,9,3,15,82,24609
1,2006,9,3,16,81,25903
1,2006,9,3,17,80,27229
1,2006,9,3,18,78,27645
1,2006,9,3,19,76,27023
1,2006,9,3,20,74,25653
1,2006,9,3,21,73,25420
1,2006,9,3,22,71,23448
1,2006,9,3,23,71,20550
1,2006,9,3,24,71,17741
1,2006,9,4,1,71,15060
1,2006,9,4,2,71,13474
1,2006,9,4,3,71,12622
1,2006,9,4,4,71,11933
1,2006,9,4,5,71,11664
1,2006,9,4,6,71,11640
1,2006,9,4,7,71,12098
1,2006,9,4,8,73,13326
1,2006,9,4,9,75,15590
1,2006,9,4,10,77,17781
1,2006,9,4,11,79,19111
1,2006,9,4,12,78,19031
1,2006,9,4,13,76,18530
1,2006,9,4,14,77,17624
1,2006,9,4,15,77,16615
1,2006,9,4,16,76,16487
1,2006,9,4,17,78,16609
1,2006,9,4,18,76,16919
1,2006,9,4,19,74,17202
1,2006,9,4,20,73,17825
1,2006,9,4,21,72,17975
1,2006,9,4,22,71,16558
1,2006,9,4,23,71,15126
1,2006,9,4,24,72,13500
1,2006,9,5,1,72,12226
1,2006,9,5,2,72,11464
1,2006,9,5,3,72,11089
1,2006,9,5,4,72,10772
1,2006,9,5,5,73,11047
1,2006,9,5,6,73,12740
1,2006,9,5,7,74,15381
1,2006,9,5,8,75,15522
1,2006,9,5,9,76,14767
1,2006,9,5,10,78,14995
1,2006,9,5,11,80,15029
1,2006,9,5,12,81,15235
1,2006,9,5,13,80,15264
1,2006,9,5,14,77,15156
1,2006,9,5,15,74,16054
1,2006,9,5,16,74,17113
1,2006,9,5,17,74,18091
1,2006,9,5,18,74,18845
1,2006,9,5,19,72,19161
1,2006,9,5,20,71,20178
1,2006,9,5,21,70,20633
1,2006,9,5,22,70,19233
1,2006,9,5,23,70,16744
1,2006,9,5,24,70,14358
1,2006,9,6,1,68,12837
1,2006,9,6,2,67,12062
1,2006,9,6,3,67,11689
1,2006,9,6,4,67,11463
1,2006,9,6,5,67,11587
1,2006,9,6,6,67,12820
1,2006,9,6,7,67,15709
1,2006,9,6,8,67,16015
1,2006,9,6,9,68,15059
1,2006,9,6,10,70,15630
1,2006,9,6,11,72,16461
1,2006,9,6,12,72,17465
1,2006,9,6,13,74,18336
1,2006,9,6,14,74,19562
1,2006,9,6,15,75,20394
1,2006,9,6,16,78,21838
1,2006,9,6,17,78,22930
1,2006,9,6,18,75,23332
1,2006,9,6,19,73,23052
1,2006,9,6,20,69,22060
1,2006,9,6,21,67,22034
1,2006,9,6,22,65,20336
1,2006,9,6,23,65,17452
1,2006,9,6,24,64,14631
1,2006,9,7,1,64,12815
1,2006,9,7,2,64,11864
1,2006,9,7,3,64,11459
1,2006,9,7,4,63,11044
1,2006,9,7,5,63,11245
1,2006,9,7,6,63,12690
1,2006,9,7,7,63,15373
1,2006,9,7,8,67,15655
1,2006,9,7,9,73,14998
1,2006,9,7,10,75,14650
1,2006,9,7,11,78,15157
1,2006,9,7,12,78,15804
1,2006,9,7,13,80,16808
1,2006,9,7,14,81,18102
1,2006,9,7,15,78,18492
1,2006,9,7,16,79,19030
1,2006,9,7,17,78,20714
1,2006,9,7,18,77,21715
1,2006,9,7,19,73,21858
1,2006,9,7,20,71,21045
1,2006,9,7,21,68,21686
1,2006,9,7,22,67,20053
1,2006,9,7,23,66,17216
1,2006,9,7,24,65,14211
1,2006,9,8,1,64,12622
1,2006,9,8,2,64,11669
1,2006,9,8,3,64,11272
1,2006,9,8,4,64,11095
1,2006,9,8,5,64,11294
1,2006,9,8,6,64,12550
1,2006,9,8,7,65,15488
1,2006,9,8,8,67,15792
1,2006,9,8,9,71,14772
1,2006,9,8,10,75,14909
1,2006,9,8,11,76,15489
1,2006,9,8,12,79,16306
1,2006,9,8,13,81,17445
1,2006,9,8,14,80,18665
1,2006,9,8,15,80,18164
1,2006,9,8,16,80,17762
1,2006,9,8,17,78,19972
1,2006,9,8,18,78,20687
1,2006,9,8,19,73,20369
1,2006,9,8,20,70,19544
1,2006,9,8,21,67,19591
1,2006,9,8,22,65,18272
1,2006,9,8,23,65,15977
1,2006,9,8,24,64,13823
1,2006,9,9,1,64,12194
1,2006,9,9,2,64,11127
1,2006,9,9,3,64,10510
1,2006,9,9,4,64,10253
1,2006,9,9,5,64,10371
1,2006,9,9,6,64,10948
1,2006,9,9,7,64,12428
1,2006,9,9,8,67,13345
1,2006,9,9,9,74,14325
1,2006,9,9,10,79,15160
1,2006,9,9,11,80,16160
1,2006,9,9,12,80,17612
1,2006,9,9,13,81,18853
1,2006,9,9,14,81,20169
1,2006,9,9,15,80,21184
1,2006,9,9,16,81,22070
1,2006,9,9,17,81,22966
1,2006,9,9,18,79,23614
1,2006,9,9,19,74,22752
1,2006,9,9,20,73,21715
1,2006,9,9,21,71,21283
1,2006,9,9,22,68,19191
1,2006,9,9,23,67,17138
1,2006,9,9,24,66,14917
1,2006,9,10,1,66,13045
1,2006,9,10,2,65,11569
1,2006,9,10,3,65,10841
1,2006,9,10,4,65,10369
1,2006,9,10,5,64,10189
1,2006,9,10,6,64,10417
1,2006,9,10,7,64,11122
1,2006,9,10,8,67,12449
1,2006,9,10,9,73,14846
1,2006,9,10,10,80,16508
1,2006,9,10,11,81,17803
1,2006,9,10,12,82,19150
1,2006,9,10,13,84,20889
1,2006,9,10,14,81,22198
1,2006,9,10,15,80,23056
1,2006,9,10,16,81,24079
1,2006,9,10,17,74,24300
1,2006,9,10,18,74,23634
1,2006,9,10,19,72,22667
1,2006,9,10,20,72,21914
1,2006,9,10,21,72,21739
1,2006,9,10,22,71,19161
1,2006,9,10,23,71,17187
1,2006,9,10,24,71,14919
1,2006,9,11,10,72,15987
1,2006,9,11,11,72,16019
1,2006,9,11,12,72,16407
1,2006,9,11,13,72,17013
1,2006,9,11,14,71,17410
1,2006,9,11,15,70,17726
1,2006,9,11,16,70,18481
1,2006,9,11,17,70,20041
1,2006,9,11,18,68,20758
1,2006,9,11,19,65,20383
1,2006,9,11,20,65,20274
1,2006,9,11,21,64,21201
1,2006,9,11,22,64,19080
1,2006,9,11,23,62,16149
1,2006,9,11,24,61,13780
1,2006,9,12,5,59,10991
1,2006,9,12,6,60,12417
